emp_length,annual_inc,open_acc,cr_history_yrs,grade,home_ownership,purpose,addr_state,loan_status
3,54000.0,4.0,18,B,RENT,debt_consolidation,OK,1
6,42000.0,8.0,16,D,RENT,debt_consolidation,MI,0
0,24000.0,2.0,34,D,RENT,vacation,AZ,1
9,84000.0,7.0,19,A,MORTGAGE,car,DE,1
1,62467.0,8.0,15,B,RENT,debt_consolidation,VA,1
1,110000.0,6.0,23,B,RENT,debt_consolidation,NY,1
7,40000.0,9.0,13,A,MORTGAGE,credit_card,FL,1
10,54000.0,8.0,22,B,MORTGAGE,home_improvement,AZ,1
1,24000.0,7.0,15,A,OWN,home_improvement,NH,1
1,29500.0,2.0,11,D,RENT,debt_consolidation,CA,1
10,59000.0,14.0,42,B,RENT,debt_consolidation,NJ,1
10,60000.0,19.0,29,B,MORTGAGE,car,CO,0
5,42000.0,12.0,17,C,MORTGAGE,debt_consolidation,NV,1
10,65000.0,5.0,22,A,MORTGAGE,home_improvement,NJ,1
1,36000.0,9.0,27,A,RENT,renewable_energy,MD,0
10,49200.0,12.0,24,A,MORTGAGE,debt_consolidation,MN,1
10,95496.0,10.0,22,C,MORTGAGE,debt_consolidation,GA,1
10,105000.0,11.0,28,D,OWN,debt_consolidation,MA,1
7,52200.0,16.0,34,D,MORTGAGE,debt_consolidation,FL,1
1,57600.0,25.0,20,F,RENT,major_purchase,IL,1
10,94128.0,9.0,27,A,MORTGAGE,car,FL,1
0,13296.0,7.0,14,B,RENT,medical,LA,1
3,38268.0,7.0,28,A,RENT,credit_card,OR,1
5,24000.0,14.0,12,C,MORTGAGE,vacation,CA,1
10,87600.0,13.0,21,C,MORTGAGE,debt_consolidation,MI,0
1,175000.0,4.0,26,B,RENT,credit_card,CT,1
6,48996.0,4.0,22,A,MORTGAGE,home_improvement,NC,1
4,80140.0,8.0,25,B,MORTGAGE,debt_consolidation,FL,1
2,28800.0,8.0,18,A,RENT,debt_consolidation,NJ,1
10,68000.0,14.0,24,C,MORTGAGE,medical,FL,1
1,36000.0,5.0,24,A,RENT,other,NC,1
10,16000.0,2.0,24,B,RENT,other,PA,1
2,59600.0,18.0,21,A,RENT,medical,WI,1
6,32400.0,5.0,21,B,RENT,debt_consolidation,CA,1
10,65000.0,13.0,28,C,MORTGAGE,debt_consolidation,NJ,0
3,35000.0,8.0,11,D,MORTGAGE,home_improvement,FL,1
5,65000.0,13.0,18,B,RENT,debt_consolidation,NY,1
8,37000.0,11.0,17,E,MORTGAGE,debt_consolidation,RI,1
4,29000.0,10.0,19,A,RENT,other,NY,1
3,84000.0,13.0,21,A,MORTGAGE,home_improvement,NY,1
3,57120.0,6.0,17,B,RENT,other,CA,1
4,29412.0,6.0,26,B,RENT,credit_card,CT,1
4,57000.0,11.0,16,C,RENT,debt_consolidation,TX,1
10,50000.0,3.0,20,C,MORTGAGE,other,CA,1
1,43680.0,2.0,19,C,RENT,medical,CA,1
0,30000.0,8.0,34,B,OWN,home_improvement,IL,1
3,22000.0,4.0,12,A,RENT,credit_card,CA,1
10,75000.0,8.0,26,C,MORTGAGE,debt_consolidation,OH,0
2,30000.0,7.0,13,E,RENT,other,CA,0
10,26400.0,8.0,19,B,RENT,major_purchase,NV,1
2,135996.0,5.0,31,C,RENT,other,AL,0
0,35000.0,4.0,14,C,RENT,debt_consolidation,VA,1
4,100008.0,11.0,18,E,MORTGAGE,major_purchase,TX,1
6,87000.0,14.0,24,A,RENT,debt_consolidation,CA,1
3,100000.0,12.0,16,B,MORTGAGE,other,CA,1
1,60000.0,6.0,22,B,MORTGAGE,debt_consolidation,PA,1
2,61500.0,7.0,17,B,RENT,credit_card,MD,1
10,110000.0,7.0,22,B,OWN,debt_consolidation,FL,1
8,44000.0,4.0,18,A,RENT,wedding,MA,1
6,42000.0,7.0,17,A,RENT,debt_consolidation,FL,1
5,33000.0,12.0,16,A,MORTGAGE,credit_card,FL,1
1,55000.0,11.0,18,E,MORTGAGE,debt_consolidation,MD,0
10,110000.0,14.0,19,F,MORTGAGE,major_purchase,AR,1
10,27138.0,8.0,25,B,MORTGAGE,credit_card,TX,1
3,41500.0,18.0,16,B,MORTGAGE,home_improvement,TX,0
9,26458.0,7.0,10,D,RENT,credit_card,FL,1
3,60000.0,7.0,13,B,RENT,vacation,CA,1
10,45000.0,6.0,18,A,MORTGAGE,credit_card,MI,1
4,67000.0,11.0,13,E,MORTGAGE,debt_consolidation,VA,0
1,50000.0,10.0,18,A,RENT,credit_card,NY,1
5,120000.0,17.0,20,B,MORTGAGE,vacation,TX,1
1,70000.0,11.0,20,B,RENT,debt_consolidation,VA,1
2,72000.0,5.0,25,D,RENT,debt_consolidation,CA,1
10,42000.0,8.0,20,B,RENT,credit_card,MD,1
3,200000.0,22.0,19,E,MORTGAGE,other,TX,1
8,75000.0,12.0,17,B,RENT,vacation,CA,0
3,39000.0,10.0,14,B,RENT,debt_consolidation,CT,1
10,40800.0,8.0,50,B,MORTGAGE,credit_card,PA,1
10,120000.0,6.0,18,F,MORTGAGE,debt_consolidation,CA,1
10,85000.0,9.0,23,D,RENT,debt_consolidation,NY,1
1,85000.0,9.0,18,B,MORTGAGE,debt_consolidation,FL,1
6,41280.0,11.0,27,D,MORTGAGE,car,GA,1
10,225000.0,13.0,33,B,MORTGAGE,small_business,NY,1
4,86400.0,8.0,17,B,MORTGAGE,major_purchase,CO,1
1,31958.88,11.0,30,E,RENT,debt_consolidation,CA,1
5,60000.0,4.0,17,E,RENT,wedding,NY,1
5,37000.0,3.0,11,E,RENT,major_purchase,NY,1
10,37500.0,8.0,19,A,RENT,other,NY,1
0,11808.0,4.0,16,D,RENT,debt_consolidation,MN,1
9,43000.0,8.0,32,B,MORTGAGE,renewable_energy,MO,1
10,43200.0,4.0,18,B,RENT,debt_consolidation,CA,1
10,85000.0,11.0,26,D,RENT,debt_consolidation,IL,1
3,50000.0,10.0,21,D,RENT,house,IL,1
3,45000.0,4.0,14,E,RENT,major_purchase,PA,1
3,35000.0,7.0,24,A,MORTGAGE,wedding,FL,1
5,70800.0,11.0,13,E,RENT,debt_consolidation,CA,1
10,32700.0,5.0,23,A,OWN,major_purchase,NM,0
3,48000.0,7.0,18,B,RENT,moving,GA,1
7,105600.0,19.0,30,B,MORTGAGE,home_improvement,TX,1
1,24000.0,6.0,25,B,RENT,debt_consolidation,NJ,0
10,79000.0,15.0,28,D,MORTGAGE,debt_consolidation,VA,1
10,195000.0,21.0,39,A,MORTGAGE,renewable_energy,NC,1
2,89796.0,7.0,11,B,MORTGAGE,debt_consolidation,TX,1
1,50000.0,12.0,22,E,RENT,debt_consolidation,CA,0
3,75000.0,5.0,15,D,MORTGAGE,home_improvement,FL,1
6,30720.0,10.0,24,B,RENT,debt_consolidation,NY,1
10,62000.0,14.0,22,B,MORTGAGE,car,SC,1
4,74000.0,15.0,22,A,RENT,debt_consolidation,DC,1
10,52400.0,7.0,20,E,RENT,debt_consolidation,PA,0
6,70000.0,5.0,20,D,MORTGAGE,small_business,GA,0
7,135000.0,9.0,23,B,MORTGAGE,home_improvement,TX,1
10,42000.0,5.0,21,E,MORTGAGE,home_improvement,SD,1
8,90000.0,10.0,23,A,MORTGAGE,debt_consolidation,MI,1
2,54000.0,7.0,30,A,MORTGAGE,debt_consolidation,PA,1
10,98000.0,26.0,33,F,MORTGAGE,credit_card,NJ,1
1,58500.0,9.0,16,D,OWN,credit_card,NJ,1
10,21216.0,6.0,21,D,MORTGAGE,debt_consolidation,FL,0
10,154000.0,9.0,38,A,MORTGAGE,major_purchase,CA,1
4,71000.0,8.0,11,F,RENT,debt_consolidation,MD,1
1,25000.0,18.0,18,C,RENT,debt_consolidation,FL,1
2,52500.0,4.0,20,B,RENT,debt_consolidation,NY,1
10,110000.0,5.0,23,B,RENT,debt_consolidation,CA,1
0,66000.0,13.0,37,A,MORTGAGE,house,CO,1
5,50100.0,6.0,13,B,RENT,credit_card,CA,1
2,80000.0,12.0,19,F,RENT,debt_consolidation,CA,0
0,33600.0,6.0,33,C,OWN,debt_consolidation,LA,0
4,39996.0,4.0,12,D,RENT,other,TX,0
4,40906.0,14.0,17,B,RENT,debt_consolidation,MO,1
4,137000.0,5.0,22,C,MORTGAGE,home_improvement,TX,1
5,38000.0,8.0,18,B,RENT,debt_consolidation,VA,0
3,42996.0,5.0,20,B,RENT,home_improvement,VT,1
5,69996.0,4.0,18,G,RENT,debt_consolidation,NY,1
10,79992.0,13.0,21,B,MORTGAGE,other,CA,1
7,275000.0,10.0,28,D,RENT,debt_consolidation,CA,1
1,120000.0,11.0,24,F,MORTGAGE,debt_consolidation,AZ,1
10,42000.0,13.0,18,C,RENT,credit_card,CA,1
0,103000.0,4.0,26,A,MORTGAGE,other,MI,1
1,52500.0,3.0,13,A,RENT,debt_consolidation,OR,1
10,82500.0,6.0,24,A,OWN,house,GA,1
1,51600.0,4.0,17,C,RENT,medical,CA,1
5,91200.0,9.0,18,A,RENT,credit_card,WA,1
10,40000.0,10.0,22,B,MORTGAGE,debt_consolidation,PA,1
5,42000.0,4.0,22,B,MORTGAGE,major_purchase,VA,1
8,57995.0,4.0,14,B,RENT,debt_consolidation,IL,1
4,36000.0,18.0,13,B,RENT,other,CA,1
7,52000.0,11.0,33,D,MORTGAGE,debt_consolidation,NC,1
9,45252.0,6.0,15,E,RENT,other,CT,1
10,42000.0,15.0,17,C,OWN,car,MO,1
1,45000.0,7.0,16,E,RENT,debt_consolidation,PA,1
0,52360.0,11.0,32,C,MORTGAGE,other,GA,1
10,144000.0,16.0,23,C,MORTGAGE,debt_consolidation,NH,1
10,65004.0,4.0,25,D,MORTGAGE,debt_consolidation,NJ,1
4,41000.0,3.0,19,A,RENT,home_improvement,CA,0
2,33600.0,7.0,16,D,RENT,home_improvement,CA,1
7,37500.0,8.0,14,B,RENT,small_business,AL,1
6,150000.0,12.0,19,E,MORTGAGE,home_improvement,NJ,1
4,149400.0,11.0,30,C,RENT,medical,CA,0
10,38000.0,7.0,21,A,MORTGAGE,major_purchase,PA,1
1,71000.0,10.0,18,B,MORTGAGE,debt_consolidation,GA,1
7,100000.0,3.0,23,D,RENT,car,IL,1
1,25800.0,10.0,20,C,OWN,debt_consolidation,TX,1
6,35000.0,3.0,18,D,RENT,small_business,NY,1
0,60000.0,5.0,27,A,MORTGAGE,other,AZ,1
4,60000.0,10.0,28,F,OWN,debt_consolidation,TX,1
10,93468.0,11.0,35,F,MORTGAGE,debt_consolidation,FL,0
1,75000.0,14.0,21,D,MORTGAGE,debt_consolidation,MN,1
10,56000.0,10.0,19,C,RENT,debt_consolidation,GA,1
6,48000.0,8.0,17,C,MORTGAGE,home_improvement,OH,1
1,24480.0,5.0,18,A,RENT,debt_consolidation,SC,1
3,77000.0,7.0,22,B,RENT,debt_consolidation,NV,1
7,26400.0,8.0,34,A,RENT,major_purchase,IL,1
1,35000.0,9.0,15,B,OWN,debt_consolidation,AZ,1
3,26500.0,11.0,21,A,RENT,other,FL,0
2,70000.0,16.0,19,D,MORTGAGE,debt_consolidation,VA,1
5,31200.0,10.0,23,D,RENT,small_business,CA,0
1,37000.0,8.0,19,B,RENT,debt_consolidation,CO,1
2,65000.0,8.0,32,G,MORTGAGE,debt_consolidation,NC,1
3,61000.0,8.0,17,B,RENT,debt_consolidation,NJ,1
3,60000.0,12.0,12,A,RENT,credit_card,PA,1
1,45000.0,5.0,12,C,RENT,debt_consolidation,DC,1
5,35424.0,4.0,16,D,RENT,debt_consolidation,WI,1
4,200000.0,8.0,23,C,RENT,debt_consolidation,CA,1
8,95400.0,10.0,29,C,MORTGAGE,home_improvement,WY,1
1,14400.0,3.0,12,B,RENT,car,CA,0
10,55000.0,25.0,17,F,MORTGAGE,debt_consolidation,OH,0
10,110004.0,10.0,18,D,MORTGAGE,home_improvement,AK,1
4,78100.0,8.0,17,A,RENT,credit_card,NJ,1
1,85000.0,7.0,16,B,MORTGAGE,small_business,NC,1
10,82000.0,9.0,27,B,MORTGAGE,debt_consolidation,LA,0
1,268000.0,10.0,26,B,MORTGAGE,credit_card,IL,1
5,87500.0,12.0,31,B,MORTGAGE,debt_consolidation,AL,1
2,34000.0,13.0,19,B,RENT,credit_card,CA,1
3,31200.0,10.0,18,A,MORTGAGE,credit_card,MN,1
4,60000.0,8.0,11,A,MORTGAGE,credit_card,FL,1
5,98000.0,4.0,15,C,RENT,debt_consolidation,NY,1
4,50000.0,15.0,17,D,MORTGAGE,small_business,IL,0
4,70000.0,12.0,22,A,RENT,debt_consolidation,MI,1
10,92000.0,6.0,22,A,MORTGAGE,debt_consolidation,CA,1
8,57000.0,6.0,17,D,MORTGAGE,small_business,CO,0
2,90000.0,10.0,29,D,MORTGAGE,debt_consolidation,HI,1
0,35472.48,4.0,19,C,MORTGAGE,major_purchase,FL,1
1,63000.0,4.0,16,E,RENT,wedding,CA,1
4,31200.0,3.0,17,B,RENT,major_purchase,MA,1
7,119000.0,4.0,19,E,MORTGAGE,renewable_energy,CA,1
3,42996.0,8.0,17,B,RENT,debt_consolidation,KS,1
10,62664.0,11.0,30,D,MORTGAGE,credit_card,FL,0
10,128000.0,7.0,16,A,RENT,debt_consolidation,MD,1
2,46000.0,10.0,14,D,RENT,debt_consolidation,MA,1
1,17000.0,4.0,26,A,RENT,other,WA,1
1,114600.0,10.0,20,B,MORTGAGE,car,TX,0
3,110000.0,21.0,38,A,MORTGAGE,other,IL,1
1,30000.0,7.0,14,B,RENT,credit_card,CA,0
1,38000.0,5.0,18,C,RENT,car,WI,1
8,117000.0,9.0,20,C,MORTGAGE,credit_card,VA,1
5,70000.0,10.0,17,A,MORTGAGE,major_purchase,MA,1
10,50000.0,17.0,16,A,MORTGAGE,car,NC,1
4,19200.0,8.0,12,A,RENT,house,KY,0
10,53528.0,13.0,21,C,RENT,debt_consolidation,CA,0
10,43000.0,8.0,24,C,MORTGAGE,home_improvement,PA,0
10,120000.0,6.0,19,C,OWN,debt_consolidation,NJ,1
7,117996.0,4.0,36,C,MORTGAGE,home_improvement,NY,0
3,39750.0,3.0,21,B,MORTGAGE,credit_card,VA,1
6,30000.0,6.0,20,C,MORTGAGE,other,SD,1
5,46080.0,8.0,20,D,RENT,debt_consolidation,MA,1
1,28000.0,8.0,23,C,MORTGAGE,small_business,OH,1
1,122000.0,9.0,17,C,MORTGAGE,home_improvement,CA,1
5,32640.0,6.0,16,B,RENT,other,MA,0
7,84000.0,11.0,20,B,MORTGAGE,home_improvement,OH,1
10,66000.0,11.0,21,A,MORTGAGE,home_improvement,AZ,1
1,45000.0,19.0,33,A,MORTGAGE,debt_consolidation,NV,1
2,118000.0,10.0,34,B,RENT,debt_consolidation,NY,0
5,78956.8,14.0,25,B,RENT,debt_consolidation,NJ,1
6,106000.0,14.0,23,A,MORTGAGE,home_improvement,TX,1
10,29894.0,16.0,31,B,OWN,debt_consolidation,CT,1
5,52000.0,16.0,15,A,MORTGAGE,wedding,MO,1
10,41496.0,3.0,35,C,MORTGAGE,debt_consolidation,MD,0
7,120000.0,9.0,19,G,OWN,debt_consolidation,NJ,1
1,30000.0,7.0,13,B,RENT,debt_consolidation,OH,1
1,30000.0,4.0,10,C,OWN,major_purchase,NJ,0
3,50400.0,8.0,14,A,MORTGAGE,credit_card,MN,1
10,65496.0,11.0,31,B,RENT,other,TX,1
1,171312.0,8.0,25,E,MORTGAGE,debt_consolidation,VA,1
5,65600.0,5.0,15,C,OWN,other,NY,1
1,25000.0,3.0,14,D,RENT,car,CA,1
10,70000.0,4.0,19,A,RENT,debt_consolidation,CA,1
0,32400.0,6.0,22,C,RENT,credit_card,OR,0
4,48000.0,9.0,21,A,MORTGAGE,small_business,IL,1
1,36000.0,12.0,11,C,OWN,debt_consolidation,TX,1
9,120000.0,9.0,38,C,MORTGAGE,other,TX,1
3,52000.0,7.0,21,C,RENT,debt_consolidation,CA,1
6,104000.0,11.0,31,A,MORTGAGE,debt_consolidation,NY,1
10,79300.0,10.0,23,C,MORTGAGE,debt_consolidation,PA,1
1,38500.0,6.0,20,B,RENT,debt_consolidation,MA,1
2,84996.0,11.0,22,E,MORTGAGE,debt_consolidation,CA,1
1,63000.0,7.0,17,B,RENT,debt_consolidation,CA,1
3,100000.0,11.0,20,C,MORTGAGE,major_purchase,SC,1
10,64000.0,6.0,23,B,MORTGAGE,credit_card,TX,1
1,37344.0,11.0,17,C,MORTGAGE,debt_consolidation,PA,1
1,110000.0,11.0,23,D,MORTGAGE,debt_consolidation,NC,1
5,31543.2,7.0,13,D,MORTGAGE,home_improvement,FL,1
2,125000.0,12.0,23,A,MORTGAGE,home_improvement,TX,1
4,90000.0,16.0,41,D,MORTGAGE,debt_consolidation,CO,1
1,27996.0,3.0,12,C,RENT,major_purchase,OK,1
6,37459.0,4.0,14,A,MORTGAGE,car,NV,1
0,44400.0,17.0,31,A,MORTGAGE,medical,FL,1
1,36000.0,5.0,19,B,RENT,house,FL,1
2,45000.0,6.0,18,C,RENT,debt_consolidation,NC,1
10,56000.0,12.0,30,F,MORTGAGE,debt_consolidation,KY,0
1,110000.0,9.0,36,D,MORTGAGE,credit_card,NV,1
6,86000.0,8.0,20,B,MORTGAGE,home_improvement,MD,1
3,34000.0,5.0,12,C,RENT,debt_consolidation,CA,0
4,74000.0,18.0,23,C,MORTGAGE,debt_consolidation,MD,1
0,21600.0,9.0,29,A,RENT,credit_card,KS,0
2,43000.0,5.0,15,C,RENT,debt_consolidation,IL,1
1,41520.0,10.0,11,D,RENT,credit_card,MA,0
1,62400.0,4.0,18,A,RENT,debt_consolidation,TX,1
9,36000.0,3.0,27,C,RENT,debt_consolidation,MA,0
5,48000.0,7.0,13,C,MORTGAGE,car,FL,1
2,49200.0,7.0,15,B,MORTGAGE,credit_card,IL,1
2,40000.0,6.0,15,B,OWN,medical,TX,1
8,52368.0,11.0,19,B,MORTGAGE,home_improvement,TX,1
4,40000.0,10.0,21,B,OWN,debt_consolidation,FL,1
6,95000.0,16.0,39,C,MORTGAGE,debt_consolidation,CA,1
2,40000.0,10.0,18,B,RENT,debt_consolidation,TX,1
10,60000.0,4.0,25,C,MORTGAGE,credit_card,CA,1
5,41004.0,5.0,18,D,RENT,other,IL,1
8,42000.0,8.0,17,B,MORTGAGE,home_improvement,NC,1
1,170004.0,17.0,30,E,RENT,debt_consolidation,NJ,1
10,65000.0,15.0,26,A,MORTGAGE,home_improvement,TX,1
1,40000.0,19.0,18,F,RENT,other,NY,1
4,110004.0,13.0,21,D,MORTGAGE,home_improvement,IL,1
4,75000.0,8.0,14,B,RENT,small_business,GA,1
10,31200.0,16.0,28,A,MORTGAGE,home_improvement,OH,1
2,76000.0,9.0,24,A,RENT,credit_card,VA,1
2,78000.0,18.0,21,C,MORTGAGE,car,WI,1
6,33600.0,10.0,25,A,MORTGAGE,car,NM,1
10,60000.0,13.0,37,B,MORTGAGE,debt_consolidation,PA,1
3,33000.0,5.0,14,A,RENT,debt_consolidation,WA,1
7,60000.0,10.0,19,B,MORTGAGE,debt_consolidation,TX,1
3,32500.0,11.0,14,D,MORTGAGE,credit_card,CA,0
6,99800.0,11.0,26,E,MORTGAGE,debt_consolidation,MN,1
3,72000.0,13.0,16,E,RENT,other,FL,1
0,15600.0,8.0,17,A,RENT,house,WY,1
3,78000.0,8.0,17,B,RENT,other,NJ,1
2,95000.0,6.0,20,A,MORTGAGE,major_purchase,MN,1
9,33000.0,6.0,19,C,MORTGAGE,debt_consolidation,SC,0
3,100000.0,7.0,19,D,MORTGAGE,debt_consolidation,MO,1
2,23000.0,18.0,21,A,OWN,debt_consolidation,CA,1
6,25000.0,10.0,29,C,RENT,credit_card,NY,1
7,105000.0,5.0,32,B,MORTGAGE,car,TX,1
10,52000.0,8.0,30,B,MORTGAGE,debt_consolidation,NH,0
5,55000.0,13.0,15,A,RENT,debt_consolidation,CA,1
10,140000.0,10.0,22,A,MORTGAGE,debt_consolidation,CA,1
4,43200.0,4.0,11,B,RENT,debt_consolidation,CO,1
4,140004.0,14.0,22,A,MORTGAGE,home_improvement,NJ,1
1,37500.0,10.0,33,B,RENT,debt_consolidation,CA,1
3,55500.0,8.0,16,C,RENT,debt_consolidation,CA,1
10,85224.0,17.0,23,B,OWN,debt_consolidation,AZ,1
9,48000.0,4.0,18,D,RENT,other,IL,1
1,20004.0,9.0,12,B,RENT,debt_consolidation,OH,1
3,39500.0,15.0,17,C,RENT,debt_consolidation,FL,1
8,25000.0,4.0,19,C,OWN,debt_consolidation,FL,0
6,46000.0,10.0,28,C,OWN,home_improvement,FL,1
1,28000.0,5.0,13,E,RENT,small_business,FL,0
5,34008.0,8.0,10,B,RENT,other,CO,1
10,68800.0,13.0,31,A,MORTGAGE,car,MO,1
3,57600.0,8.0,16,B,MORTGAGE,home_improvement,TX,1
6,50400.0,18.0,29,B,MORTGAGE,medical,CA,1
10,46600.0,9.0,29,E,MORTGAGE,debt_consolidation,MI,0
4,54000.0,4.0,14,C,RENT,debt_consolidation,FL,1
10,48000.0,8.0,18,E,RENT,debt_consolidation,PA,1
10,48192.0,9.0,22,A,RENT,other,NY,1
3,75996.0,11.0,12,B,OWN,debt_consolidation,TX,1
0,25000.0,7.0,10,C,RENT,major_purchase,LA,1
5,75000.0,14.0,16,A,OWN,small_business,MN,1
3,68000.0,4.0,17,B,RENT,car,CA,1
10,100000.0,4.0,34,D,OWN,home_improvement,GA,0
4,174996.0,6.0,18,E,MORTGAGE,debt_consolidation,FL,0
7,60000.0,10.0,16,F,RENT,medical,NJ,1
10,41520.0,13.0,21,A,OWN,debt_consolidation,GA,1
4,63996.0,4.0,10,B,RENT,major_purchase,CA,1
7,45996.0,3.0,14,D,RENT,other,TX,1
1,62500.0,10.0,15,B,RENT,car,CT,1
4,43500.0,15.0,17,D,MORTGAGE,debt_consolidation,OH,1
6,70000.0,7.0,20,C,MORTGAGE,other,TX,1
3,39996.0,5.0,11,B,RENT,other,KS,1
1,40000.0,9.0,11,F,RENT,debt_consolidation,OH,0
6,24000.0,9.0,18,B,RENT,debt_consolidation,MN,1
3,116676.0,9.0,23,B,MORTGAGE,home_improvement,FL,1
10,72000.0,9.0,35,B,MORTGAGE,credit_card,CA,1
4,75000.0,12.0,44,B,MORTGAGE,credit_card,CA,1
2,107004.0,8.0,19,A,MORTGAGE,home_improvement,MD,1
7,58000.0,9.0,40,C,RENT,car,CA,1
4,126000.0,2.0,20,F,MORTGAGE,home_improvement,LA,1
2,35000.0,3.0,19,B,RENT,medical,OH,1
9,38600.0,5.0,18,D,OWN,debt_consolidation,CA,0
9,125000.0,8.0,27,B,MORTGAGE,debt_consolidation,CA,1
5,95000.0,10.0,30,E,RENT,debt_consolidation,CA,1
1,55000.0,11.0,16,F,RENT,credit_card,IL,1
4,27000.0,8.0,22,B,RENT,small_business,IL,1
1,105600.0,7.0,28,A,MORTGAGE,debt_consolidation,CA,1
1,47000.0,7.0,23,A,RENT,car,FL,1
2,24000.0,10.0,10,B,RENT,debt_consolidation,NJ,1
10,54000.0,11.0,20,C,RENT,vacation,NV,1
2,74000.0,10.0,24,B,MORTGAGE,debt_consolidation,FL,1
10,78000.0,10.0,24,D,RENT,credit_card,NY,1
10,170000.0,15.0,23,B,MORTGAGE,debt_consolidation,VA,1
2,48000.0,13.0,36,D,RENT,debt_consolidation,CA,1
10,117000.0,10.0,20,A,RENT,debt_consolidation,CA,1
10,62400.0,15.0,21,A,MORTGAGE,debt_consolidation,MA,1
1,26000.0,6.0,18,C,RENT,major_purchase,TX,1
10,120000.0,11.0,19,B,MORTGAGE,home_improvement,CA,1
8,28284.0,5.0,18,A,RENT,major_purchase,PA,1
1,84000.0,5.0,21,C,MORTGAGE,debt_consolidation,TX,1
10,71000.0,24.0,25,F,MORTGAGE,medical,CA,1
2,66000.0,7.0,17,C,RENT,debt_consolidation,CA,0
7,93600.0,12.0,14,C,MORTGAGE,home_improvement,GA,0
3,58000.0,9.0,19,A,MORTGAGE,home_improvement,NC,1
4,60000.0,17.0,18,F,RENT,credit_card,MN,1
10,70000.0,10.0,27,D,RENT,credit_card,HI,1
4,42000.0,5.0,25,A,MORTGAGE,debt_consolidation,TX,1
5,75000.0,11.0,20,B,MORTGAGE,credit_card,CA,1
2,108000.0,12.0,17,E,MORTGAGE,home_improvement,FL,1
2,55000.0,5.0,27,B,OWN,credit_card,CA,1
1,30000.0,5.0,12,B,RENT,debt_consolidation,OH,1
1,30000.0,10.0,21,A,RENT,debt_consolidation,FL,1
9,86000.0,6.0,24,A,MORTGAGE,debt_consolidation,TX,1
0,36000.0,6.0,45,B,RENT,other,NC,1
2,87492.0,20.0,24,C,RENT,car,AZ,1
4,50004.0,11.0,17,D,RENT,debt_consolidation,IL,0
1,50400.0,8.0,19,B,RENT,moving,AZ,0
1,43680.0,11.0,27,A,RENT,credit_card,NY,1
5,56000.0,10.0,22,C,RENT,debt_consolidation,PA,1
7,60000.0,6.0,18,A,MORTGAGE,car,AZ,0
1,24000.0,3.0,25,E,RENT,car,CA,1
4,50000.0,5.0,17,B,RENT,credit_card,AZ,1
4,90000.0,13.0,21,E,MORTGAGE,home_improvement,NV,1
10,105600.0,15.0,28,E,MORTGAGE,credit_card,KS,1
2,28800.0,8.0,15,B,RENT,debt_consolidation,CA,1
1,38196.0,13.0,14,B,RENT,debt_consolidation,NC,1
10,60000.0,17.0,25,C,MORTGAGE,debt_consolidation,MN,0
2,55000.0,22.0,23,B,MORTGAGE,home_improvement,AZ,1
10,100000.0,14.0,19,B,MORTGAGE,debt_consolidation,CA,1
1,21600.0,3.0,13,D,RENT,moving,AZ,0
4,74872.0,7.0,15,F,RENT,credit_card,MD,0
9,125000.0,11.0,19,B,MORTGAGE,home_improvement,MD,1
10,59232.0,5.0,20,D,RENT,debt_consolidation,KS,1
8,51690.48,9.0,14,E,MORTGAGE,debt_consolidation,NC,0
1,55000.0,3.0,18,G,RENT,credit_card,TX,1
3,30000.0,7.0,29,D,RENT,debt_consolidation,OR,0
4,33600.0,4.0,12,D,RENT,credit_card,WA,1
7,75500.0,9.0,19,E,OWN,other,DE,1
2,35256.0,6.0,14,B,RENT,other,PA,1
10,103000.0,7.0,27,B,MORTGAGE,home_improvement,TX,1
1,62004.0,8.0,17,B,MORTGAGE,home_improvement,NV,1
3,63000.0,9.0,20,A,RENT,debt_consolidation,CT,1
10,90000.0,21.0,31,B,MORTGAGE,credit_card,UT,1
9,90000.0,4.0,27,F,MORTGAGE,debt_consolidation,NY,1
1,90000.0,15.0,22,B,MORTGAGE,debt_consolidation,GA,0
10,53000.0,13.0,38,A,MORTGAGE,major_purchase,VA,1
4,73000.0,5.0,11,D,RENT,debt_consolidation,OR,1
4,77705.4,2.0,15,E,MORTGAGE,vacation,MO,1
5,72000.0,8.0,15,B,RENT,house,WA,1
1,27996.0,3.0,11,E,RENT,major_purchase,CA,1
1,46350.0,9.0,14,B,MORTGAGE,credit_card,IL,1
1,14004.0,4.0,10,E,RENT,other,PA,0
1,39000.0,19.0,18,D,RENT,debt_consolidation,OH,0
4,40000.0,9.0,30,C,OWN,debt_consolidation,TX,1
1,95000.0,9.0,22,C,MORTGAGE,other,NC,1
6,85000.0,8.0,20,B,MORTGAGE,debt_consolidation,VA,1
10,193000.0,12.0,25,G,MORTGAGE,moving,VA,1
3,100000.0,13.0,22,D,MORTGAGE,debt_consolidation,VA,1
10,95000.0,10.0,23,F,MORTGAGE,debt_consolidation,PA,0
10,49268.48,6.0,19,A,RENT,debt_consolidation,NY,1
3,50000.0,7.0,16,D,RENT,major_purchase,CA,1
10,63000.0,9.0,24,B,RENT,vacation,NJ,1
3,56056.0,12.0,15,B,RENT,debt_consolidation,GA,1
10,93000.0,10.0,24,E,MORTGAGE,debt_consolidation,MO,1
10,85000.0,13.0,22,A,MORTGAGE,small_business,TX,1
